Title,Date,ID,Comment,Comment_date,Channel,Like,Dislike,Comment_like
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,신나리,재인아 넌 내려오면 깜방가는거야 ㅋㅋㅋ 없는 죄도 만들어서 넌 감옥행이야,2주 전(수정됨),채널A 뉴스,2.6천,56,359
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,오성,40대가 어쩌다  분노도 못하는 세대가  됐는지,2주 전,채널A 뉴스,2.6천,56,33
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,지나가던고라니,전지현 변호사님 저런분이 여자 남자를 떠나 인물이 뛰어나다는 평가를 받는 것이다 페미니즘으로 뒷돈 땡기며 한자리 차지하는게 아니라,2주 전,채널A 뉴스,2.6천,56,59
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,윤시우,페미도 말해라 말하라구!!!,2주 전,채널A 뉴스,2.6천,56,27
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,잡고싶다배스,이미 예견된 일이었다.,2주 전,채널A 뉴스,2.6천,56,23
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,쌤쌤,으이궁 진봉~~~~아 ㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,19
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김계남,엘에치 부동산투기 정권 교체돼겠어요,2주 전,채널A 뉴스,2.6천,56,31
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Girl group official Queen. Nayeon,국힘 뭐하냐전지현변호사님 영입하지 않고,2주 전,채널A 뉴스,2.6천,56,27
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,홍창현,보유세 재산세로 집값을 잡으려니 이래되지수요와 공급도 모르는나,2주 전,채널A 뉴스,2.6천,56,14
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,낭심 너구리,아니 패널이 그렇게없나최진봉 안보이게하라,2주 전,채널A 뉴스,2.6천,56,10
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,또가리sonic21x11,박용진 아조씨ㅋㅋㅋㅋ 내가 돌직구 나올때부터 말했잖아ㅋㅋㅋㅋ 민주당은 항상 옳고 잘 하는데 왜 나라가 이따구로 개판이냐고ㅋㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,10
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Tyrone Yu,저넘의 진상 최진봉!,2주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,gy jung,찐뽀이 그래서 너들이나 잘해,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,허상,저게 lh  건이 크다,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,양태호,독재타도,2주 전,채널A 뉴스,2.6천,56,6
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Rudy Jeong,박영선 20대 득표율 여성 44퍼센트 ㅋㅋㅋ,2주 전(수정됨),채널A 뉴스,2.6천,56,9
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,블러핑대마왕,20대남성들은 내 장담컨데 90프로 이상이아이스아메리카노시켰는데 쌍화탕나와도 그런갑다 하고 그냥쳐먹고음식에 머리카락이 나와도 걍 컴플없이 머리카락빼고 쳐먹는다.그런 20대 남성들이 얼마나 분노했으면 이런 둔해빠진 20대남성들이 움직였을지 한번 읍참마속의 심정으로 생각해봐라내가볼땐 니들은 이준석이없고 고민정이 있어서 안되긴할듯ㅋㅋ,2주 전,채널A 뉴스,2.6천,56,62
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,권이아름,여자변호사님 잘한다,2주 전,채널A 뉴스,2.6천,56,16
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,큐찬이,왕토 그는 신이다...!,1주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,ss,전지현 변호사님 개멋잇다,2주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김태훈,잘해라를 보여준다 진짜,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,유튜브시청자,아 뭐하냐.... 왜 또 한 쪽에 몰아주는데 다른 당도 많잖아,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,kim,40대는 뭐냐 ㅋㅋㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,러기기,ㄹㅇ ㅋㅋㅋ 이번 댓글중에 제일 웃겼던건 아직 지지않았다면서 한강은 몰표라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김해민,와 전지현 변호사님 말 겁나 잘하시네,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,기남,아이구말도겁나잘해 진짜 20대칭찬해,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,kwon lee,"얼마나 화나다 못해 빡쳤으면,,,,",1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,찌롱,깨어있다 우린.,1주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,티토티,전지현 변호사는 아직도 못알아냈네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 남여갈등때문이에요ㅋㅋㅋㅋㅋㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,June,4.15도 이거랑 비슷했어야 정상,1주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,호랑나비,이번 정부 얼마나 심했냐면 내가 성인되고 투표를 한번도 한적이 없는데 이번에 첫 경험 했자너ㅋㅋㅋ 게다가 세훈이 당선되고 기쁘기까지 했다니까??,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,jilong han,이런세상 첨 살아본다,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Jinoo Daddy,나라가 다시 섰네요!!,2주 전,채널A 뉴스,2.6천,56,27
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,페달,3:22 그저 빛 왕토좌....,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Douglas,진짜 변호사님 ㅋㅋㅋㅋㅋㅋ 제가 하고 싶은말 시원하게 해주시네요..,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,리스티스,마 이게 인과응보다초반에 국힘보고 본인들 능력으로 이뤄낸게 아니다 라는게 정말 정확하네,1주 전(수정됨),채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,llu duveff,햐...한강만 파랑색이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,B Sub,그래 어차피 누가되든 비리 다 저지르고 깨끗한 사람없을바엔 반대세력에 힘 실어줘서 어찌해야할지 스스로들 느끼고 일이라도 잘해주길 바란다... 일못하면 또 모르는거임,2주 전(수정됨),채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,비둘기,4분대에 변호사 말하는거 왜캐 화나보이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,호기인,3:25 왕토,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Ernie Lee,제목 잘못 되었습니다. 2030 정점 아직 안찍었어요.,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,바밤바,저 여변호사 빡친 거 같은데 속사포로 팩트만 말하네 ㅋㅋㅋㅋㅋ,4일 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,enam kim,진짜 33까지 투표 한번도 안해보다 이번에 하러 갔다 너무 화나서 사전투표 시작하는 날 아침에 일어나서 했다 우리가 이겼다 니들 우리 너무 쉽게 봤다 적당히 장난질해야지 ㅋ쌤통이다 내년 대선도 무조건 찍을거다,2주 전(수정됨),채널A 뉴스,2.6천,56,7
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Alan_G_Ch,평생을 기억해야한다,2주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김해놀이공원풍선가게헬륨도둑김찬호,근데 진행자 진행 존나 잘하네,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,노란딱지,저 변호사 말 쌔게 잘한다..,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,야생칠면조,3:37 ㅋㅋㅋㅋ선거 유세때부터 써니언니는 참.지.않.긔. ㅇ ㅈ ㄹ 떠는데 누가 누굴 먼저 버려 ㅋㅋㅋ 어이없네,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,테라피,대한민국 미래가 밝습니다,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,참치고추,3:23 킹토좌... 믿읍니다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,히ᅵ헬러우,아니 사시있는애가 국회의원으로 나오냐;;;,1일 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,고봉밥,???:히히 못가~,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,macaroon lover,여당 또 찍으면 진짜 머리 깨진거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,신대범,이건 시작이다.!오는 대선때 저렇게이겨야할것이다국힘 이제 잘해나가라..!!!,2주 전(수정됨),채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박병철,???: 나 20대 청년인데 내 동년배들 다 문제인 싫어한다,1주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,oo oo,저 여자 변호사 말 잘한다 개 통쾌,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,삼행시빌런,1:59정치색이고 뭐고 다 떠나서 목소리 좆간지..,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,보노보노,아따 말 시원시원 잘하네 번데기발음으로 인간미도 보여주고 ㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,깃털단이등병,무엇보다 자기들한테 표 줄만한 사람들 우대정책이 제일싫어. 대표적으로 친페미정책,2주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,#0000ff,"6:41 이 부분 너무 공감간다ㅋㅋ 더 잘하고 겸손해야하는 쪽은 심판을 받은쪽인데 언론 같은 곳에서는 선거 이긴쪽에 자꾸 겸손해야한다, 더 잘해야한다 이러고있음",2주 전(수정됨),채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,행복한왁청자,01:00 ㄹㅇ 국힘 내가 찍었어도 좋아서가 아니다... 여당이 너무 머같아서..,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,쥐앤장,3:43 이분 팩트로다가 시원하게 말해주시네... 이거지,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이시골양반,40대가 아니라서  쪽팔리지 않는다.   다행이다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,황욱연,"18,19.20대 여성 투표 더불당비율이 60프로더라 보고 ㄹㅇㅋㅋ 함 얘네들 중 대부분 머리에는 성추행당하고도 생각못하는듯 (부동산이나 LH투기는 둘째치고 )",2주 전(수정됨),채널A 뉴스,2.6천,56,31
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이일본과 싸워죽는게 내소원이다종희,소당 몇명으로 능력이고정도 될듲,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,미친족제비,엌ㅋㅋㅋ 왕토,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,태순,왕토형이 여기서 왜나와..?,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,ᄋᄋᄋ세상,정점이라니 이제 시작이야,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Kidon Kim,40대인데 나도 분노했는데.....,2주 전,채널A 뉴스,2.6천,56,18
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,넌 나에게목욕값을 줬어,"버려,외면.... 서로서로 아니였나 싶다...",1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,새미소사,여자 변호사분 말 깔끔하시네여 긋긋,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,프사백곰이에요,회초리가 아니라 기관총으로 기지 박살낸건데 뭔 회초리야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맘 같아선 핵폭탄 날려서 흔적도 없이 지우고 싶었는데 ㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,배드민턴,누가 정점이래?? 내년 남았다...,2주 전(수정됨),채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,유유,진봉아 문재인이 민주당 대표였을 때 민주당이 얼마나 무능했었는지 생각을 해봐라ㅋㅋㅋ 민주당은 좋아서 뽑은 줄 아네ㅋㅋㅋㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,22
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,C C,40대 ㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,대깨문,이럴수가 안돼에...!,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,rjqtnsdud,변호사님 빡쳤네ㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,재즈가 좋다,3:22 왕토님???,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,어ᄋᄌ,전지현 변호사님 말잘하시네 굿,2주 전,채널A 뉴스,2.6천,56,12
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,PT I,3:22  왕토 아닌가....?3:22  설마....,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,어나더윅,5:29 보고읽느라 그런건가요?,6일 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,윤성호,바쁜 사람들 3:40 부터 사이다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,CHINAZI,고 윤 남 김 내년에도 부탁드립니다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Tae hyo Kim,저는 55년 살동안 단 한번도 투표안한 매국노 입니다. 처음 투표 하였습니다 지금도 하루 평균 4시간 자고 일하고 있습니다. 죽으려고 일합니다. 떨거지 때들 정치하는거 보니 이제 살아야겠소,2주 전,채널A 뉴스,2.6천,56,22
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,낙타,청년들 멋지다!,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,지니,나는 분노했다. 인국공 사태,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,blue square,반값등록금도 잊지말아줘..,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박건우,황진석 국회의원 먹이주는 사육사랑 친하게 지낸다 수틀림 물어죽인다는 ㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,해바라기 오태식,다음 대선은 여가부 없앤다고 하는 사람 찍어준다.,2주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,노노,국짐 180석 가즈아~!!,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,카르페시아,서울에 안살아서 아니..못살아서 투표를 못했네 ㅅㅂ...,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Do Doo,어휴 이젠 마스크 끼고 인터뷰한다는거부터 좋아보인다야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김준수,확실한건 지금 20~30대 뿐만 아니라 잠재적 투표자인 10대도 포함하면 미래 결과는 더 참담해질수 있다는거...이건 어찌보면 시작일수도 있음,4일 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,radian,진봉이  개소리 하네 ㅋㅋ,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,오구오구김대표,응 그 분노가 다시 비수가 되어서 다시 등에 꽂힐걸?!,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,SJ Lee,골뱅이무침에 골뱅이가 없어도 그냥 먹는 2030이 이정도인거면 여당은 진짜 개노답이라는거다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박병철,20대 맛이 어떠냐 하하ㅏ 주거라!!!,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이원석,0:32 깜짝아 적화통일 당한줄,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,J만두,역대급 부패정권..,2주 전,채널A 뉴스,2.6천,56,13
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,기현근,진짜 그놈이 그놈인데다른놈쫌 나와줘,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,파괴,이제 시작일뿐이다.,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Jeong woo Byun,th 발음 재밌네요,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,SofI,사람이 죄를 지었으면 벌을 받는게 세상 순리라더라,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김현수kim hyunsoo,성공회대 교수....똥씹은  표정이네....어떤 성향의  인물이지  그냥  알겠네.....,2주 전,채널A 뉴스,2.6천,56,8
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,HYUNKYU NOH,함보자!! 결과를..,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이사무엘,박모씨 그렇게 될 때만 해도 진짜 최소 10년은 민주당이 승승장구 할거라고 생각했는데 어떻게 4년만에 이렇게 됨..ㅋㅋㅋ 이정도면 내년 대선도 불투명한데?,2주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,부산식,Bro들 준비됫제???,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Gyu L,여성분 정말 표정부터 말투까지 공감합니다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,기백곰,최악 대신 차악을 뽑는 시대네요슬픕니다,1주 전(수정됨),채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,그린맨TV,이렇게 말아먹기도 힘든데 다른의미로 대단하네 ㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Kirks Juicy,할아버지들 어제 20대가 다시 나라를 지킵니다,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,국뽕쟁이는좌빨공작원,20대가똑똑하네!!!,2주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Euigyeom Kim,"감사합니다, 변호사님. 가슴이 후련해집니다.",2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,ohaio Kim,최진봉 어휴 진짜 적당히하자,2주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,gnsvm1,어?! 앵커님 돌아오셨어 ㅋㅋㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Sea Oh,회초리ㅋㅋㅋ 아직도 정신을 못 차렸네. 그 많은 사람들 중 70프로가 어떻게 나온 수치같냐?,23시간 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Cookie Rice,"몰빵의 결과를 이렇게 받았는데 그 결과가 다른 몰빵으로 나온다는게, 투표의 아이러니지.",1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,오Stevie,정점??? 진행형 ㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Jinhong J,"다시는 20대 남성을 무시하지마라이미 인내심은 한계를 넘어섰고 만진당이 우리지지를 받고싶으면1.여성부 철폐2.공기업,공공기간,공무원 군 호봉과 가산점 복원3.34조에 육박하는 성인지 예산 검찰수사 및 삭제4.페미 여성계 악질들 척결이 최소한 4가지도 못들어주면 국물도 없다.",2주 전,채널A 뉴스,2.6천,56,37
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,BBi Ji,왕토좌 ...,1주 전,채널A 뉴스,2.6천,56,0
